83.149.9.216;[25/July/2018:10:05:03 +0000] GET /presentations/logstash-monitorama-2018/images/kibana-search.png 200 203023
111.199.235.239 [26/July/2018:13:05:13 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms4.png 200 72949
111.199.235.239 [26/July/2018:13:05:20 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms2.png 200 60656
111.199.235.239 [26/July/2018:13:05:42 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms5.png 200 78075
111.199.235.239 [26/July/2018:13:05:35 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms6.png 200 82859
66.249.73.135 [26/July/2018:13:05:53 +0000] GET /blog/tags/xpathtool 200 12150
111.199.235.239 [26/July/2018:13:05:02 +0000] GET /presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg 200 71808
111.199.235.239 [26/July/2018:13:05:29 +0000] GET /presentations/logstash-puppetconf-2012/images/frontend-response-codes.png 200 52878
111.199.235.239 [26/July/2018:13:05:25 +0000] GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif 404 364
111.199.235.239 [26/July/2018:13:05:09 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png 200 80663
111.199.235.239 [26/July/2018:13:05:01 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png 200 100207
111.199.235.239 [26/July/2018:13:05:36 +0000] GET /presentations/logstash-puppetconf-2012/images/lifecycle.png 200 9618
111.199.235.239 [26/July/2018:13:05:55 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png 200 73187
111.199.235.239 [26/July/2018:13:05:59 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png 200 95058
111.199.235.239 [26/July/2018:13:05:40 +0000] GET /presentations/logstash-puppetconf-2012/images/trollface.png 200 58123
111.199.235.239 [26/July/2018:13:05:14 +0000] GET /presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg 200 176805
111.199.235.239 [26/July/2018:13:05:04 +0000] GET /presentations/logstash-puppetconf-2012/images/psychoaxe.jpg 200 29179
111.199.235.239 [26/July/2018:13:05:16 +0000] GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png 200 46139
111.199.235.239 [26/July/2018:13:05:23 +0000] GET /presentations/logstash-puppetconf-2012/lib/js/head.min.js 200 3170
111.199.235.239 [26/July/2018:13:05:15 +0000] GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png 200 97173
111.199.235.239 [26/July/2018:13:05:06 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png 200 80555
111.199.235.239 [26/July/2018:13:05:07 +0000] GET /presentations/logstash-puppetconf-2012/js/reveal.js 200 29108
111.199.235.239 [26/July/2018:13:05:24 +0000] GET /presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf 200 42324
111.199.235.239 [26/July/2018:13:05:25 +0000] GET /presentations/logstash-puppetconf-2012/css/print.css 200 3995
111.199.235.239 [26/July/2018:13:05:14 +0000] GET /presentations/logstash-puppetconf-2012/images/logs.jpg 200 663847
111.199.235.239 [26/July/2018:13:05:23 +0000] GET /presentations/logstash-puppetconf-2012/ 200 37269
111.199.235.239 [26/July/2018:13:05:32 +0000] GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif 404 364
111.199.235.239 [26/July/2018:13:05:53 +0000] GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png 200 46139
111.199.235.239 [26/July/2018:13:05:55 +0000] GET /presentations/logstash-puppetconf-2012/images/logs.jpg 200 663847
46.105.14.53 [26/July/2018:13:05:52 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
68.180.224.225 [26/July/2018:13:05:02 +0000] GET /scripts/noise 200 792
108.171.116.194 [26/July/2018:13:05:03 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 9316
108.171.116.194 [26/July/2018:13:05:53 +0000] GET /blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 10021
108.171.116.194 [26/July/2018:13:05:43 +0000] GET /blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 13358
108.171.116.194 [26/July/2018:13:05:19 +0000] GET /blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 11113
108.171.116.194 [26/July/2018:13:05:35 +0000] GET /blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 8948
108.171.116.194 [26/July/2018:13:05:49 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 10756
108.171.116.194 [26/July/2018:13:05:31 +0000] GET /blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 11118
108.171.116.194 [26/July/2018:13:05:48 +0000] GET /blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 9514
108.171.116.194 [26/July/2018:13:05:13 +0000] GET /blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 11936
108.171.116.194 [26/July/2018:13:05:42 +0000] GET /blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) 200 8764
111.199.235.239 [26/July/2018:13:05:12 +0000] GET /images/logstash_OSCON.pdf 200 1693678
94.175.135.116 [26/July/2018:13:05:19 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
207.241.237.101 [26/July/2018:13:05:03 +0000] GET /files/blogposts/20080107/oniguruma_named_captures.c  200 2056
207.241.237.223 [26/July/2018:13:05:41 +0000] GET /files/blogposts/20080106/glow.c  200 1921
193.238.231.119 [26/July/2018:13:05:59 +0000] GET /presentations/logstash-scale11x/images/logstash-dreamhost-day.png  200 34213
199.16.156.125 [26/July/2018:13:05:08 +0000] GET /files/lumberjack/lumberjack-0.3.0.exe 200 4378624
46.105.14.53 [26/July/2018:13:05:35 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
208.91.156.11 [26/July/2018:13:05:04 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
207.241.237.226 [26/July/2018:13:05:33 +0000] GET /blog/geekery/overriding-shared-library-functions.html  200 9108
207.241.237.104 [26/July/2018:13:05:29 +0000] GET /blog/tags/net4501  200 11756
198.46.149.143 [26/July/2018:13:05:28 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 9316
198.46.149.143 [26/July/2018:13:05:47 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 10756
54.220.160.83 [26/July/2018:13:05:29 +0000] GET /presentations/logstash-scale11x/images/jordan.jpg 200 278476
66.249.73.135 [26/July/2018:13:05:59 +0000] GET /blog/tags/scale 200 9746
46.105.14.53 [26/July/2018:13:05:11 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
83.31.73.148 [26/July/2018:13:05:18 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
83.31.73.148 [26/July/2018:13:05:51 +0000] GET /favicon.ico 200 3638
74.125.40.22 [26/July/2018:13:05:28 +0000] GET /?flav=rss20 200 29941
66.249.73.135 [26/July/2018:13:05:29 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
66.249.81.20 [26/July/2018:13:05:15 +0000] GET /images/logstash_OSCON.pdf 200 1693678
66.249.81.20 [26/July/2018:13:05:33 +0000] GET /images/logstash_OSCON.pdf 200 1693678
92.108.120.46 [26/July/2018:13:05:43 +0000] GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html 200 24747
92.108.120.46 [26/July/2018:13:05:12 +0000] GET /favicon.ico 200 3638
50.16.19.13 [26/July/2018:13:05:40 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
172.56.29.98 [26/July/2018:13:05:33 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
46.105.14.53 [26/July/2018:13:05:11 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
144.76.194.187 [26/July/2018:13:05:33 +0000] GET /  200 37932
144.76.194.187 [26/July/2018:13:05:28 +0000] GET /wp-login.php  404 292
144.76.194.187 [26/July/2018:13:05:37 +0000] GET /administrator/index.php  404 303
144.76.194.187 [26/July/2018:13:05:11 +0000] GET /reset.css  200 1015
144.76.194.187 [26/July/2018:13:05:37 +0000] GET /style2.css  200 4877
144.76.194.187 [26/July/2018:13:05:27 +0000] GET /favicon.ico  200 3638
144.76.194.187 [26/July/2018:13:05:12 +0000] GET /?page=2  200 36673
144.76.194.187 [26/July/2018:13:05:10 +0000] GET /about/  200 11474
144.76.194.187 [26/July/2018:13:05:39 +0000] GET /resume.xml  200 25606
144.76.194.187 [26/July/2018:13:05:46 +0000] GET /articles  301 323
144.76.194.187 [26/July/2018:13:05:50 +0000] GET /articles/arp-security/  200 19735
144.76.194.187 [26/July/2018:13:05:40 +0000] GET /articles/dynamic-dns-with-dhcp/  200 18848
144.76.194.187 [26/July/2018:13:05:39 +0000] GET /articles/openldap-with-saslauthd/  200 12700
144.76.194.187 [26/July/2018:13:05:54 +0000] GET /articles/ppp-over-ssh/  200 18586
144.76.194.187 [26/July/2018:13:05:31 +0000] GET /articles/ssh-security/  200 16543
144.76.194.187 [26/July/2018:13:05:09 +0000] GET /articles/week-of-unix-tools/  200 9313
144.76.194.187 [26/July/2018:13:05:59 +0000] GET /articles/efficiency/  200 36398
144.76.194.187 [26/July/2018:13:05:19 +0000] GET /projects  301 323
144.76.194.187 [26/July/2018:13:05:23 +0000] GET /projects/grok  301 337
144.76.194.187 [26/July/2018:13:05:03 +0000] GET /projects/keynav  301 330
100.43.83.137 [26/July/2018:13:05:42 +0000] GET /blog/tags/rdbms 200 8909
144.76.194.187 [26/July/2018:13:05:24 +0000] GET /projects/liboverride  301 335
144.76.194.187 [26/July/2018:13:05:00 +0000] GET /projects/fex  301 327
75.97.9.59 [26/July/2018:13:05:10 +0000] GET / 200 37932
144.76.194.187 [26/July/2018:13:05:05 +0000] GET /projects/xdotool  301 331
75.97.9.59 [26/July/2018:13:05:00 +0000] GET /reset.css 200 1015
75.97.9.59 [26/July/2018:13:05:11 +0000] GET /style2.css 200 4877
75.97.9.59 [26/July/2018:13:05:13 +0000] GET /images/jordan-80.png 200 6146
144.76.194.187 [26/July/2018:13:05:03 +0000] GET /projects/pam_captcha  301 335
144.76.194.187 [26/July/2018:13:05:18 +0000] GET /projects/firefox-tabsearch  301 341
75.97.9.59 [26/July/2018:13:05:05 +0000] GET /images/web/2009/banner.png 200 52315
144.76.194.187 [26/July/2018:13:05:09 +0000] GET /projects/firefox-urledit  301 339
144.76.194.187 [26/July/2018:13:05:03 +0000] GET /projects/newpsm  301 330
144.76.194.187 [26/July/2018:13:05:58 +0000] GET /projects/nis2ldap  301 332
75.97.9.59 [26/July/2018:13:05:26 +0000] GET /favicon.ico 200 3638
144.76.194.187 [26/July/2018:13:05:29 +0000] GET /projects/pmbackup  301 332
144.76.194.187 [26/July/2018:13:05:04 +0000] GET /projects/solaudio  301 332
144.76.194.187 [26/July/2018:13:05:05 +0000] GET /projects/xboxproxy  301 333
144.76.194.187 [26/July/2018:13:05:37 +0000] GET /projects/xmlpresenter  301 336
144.76.194.187 [26/July/2018:13:05:35 +0000] GET /projects/xpathtool  301 333
144.76.194.187 [26/July/2018:13:05:42 +0000] GET /scripts  301 322
144.76.194.187 [26/July/2018:14:05:13 +0000] GET /presentations/hackday06  301 338
144.76.194.187 [26/July/2018:14:05:55 +0000] GET /presentations/hackday08  301 338
144.76.194.187 [26/July/2018:14:05:24 +0000] GET /presentations/mpi  301 332
144.76.194.187 [26/July/2018:14:05:43 +0000] GET /presentations/security  301 337
144.76.194.187 [26/July/2018:14:05:47 +0000] GET /presentations/semantic-blogging  301 346
144.76.194.187 [26/July/2018:14:05:56 +0000] GET /presentations/unix-basics  301 340
144.76.194.187 [26/July/2018:14:05:02 +0000] GET /presentations/vim  301 332
173.252.73.114 [26/July/2018:14:05:30 +0000] GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png 206 97173
217.69.133.237 [26/July/2018:14:05:12 +0000] GET /blog/geekery/devopsdays-2010.html 200 10087
209.17.114.78 [26/July/2018:14:05:30 +0000] GET /files/blogposts/20101112/logstash-logger-with-awesome_print.png 200 4325
50.195.216.83 [26/July/2018:14:05:57 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
75.97.9.59 [26/July/2018:14:05:39 +0000] GET /blog/tags/sysadvent 200 14557
202.156.10.254 [26/July/2018:14:05:49 +0000] GET /blog/geekery/ssl-latency.html 200 17147
202.156.10.254 [26/July/2018:14:05:00 +0000] GET /reset.css 200 1015
202.156.10.254 [26/July/2018:14:05:34 +0000] GET /style2.css 200 4877
202.156.10.11 [26/July/2018:14:05:26 +0000] GET /images/jordan-80.png 200 6146
202.156.10.11 [26/July/2018:14:05:30 +0000] GET /images/web/2009/banner.png 200 52315
65.55.213.79 [26/July/2018:14:05:37 +0000] GET /?page=2 200 36673
65.55.213.73 [26/July/2018:14:05:55 +0000] GET /resume.xml 200 25606
65.55.213.73 [26/July/2018:14:05:53 +0000] GET /articles/openldap-with-saslauthd/ 200 12700
65.55.213.73 [26/July/2018:14:05:44 +0000] GET /projects/liboverride 301 335
117.227.171.181 [26/July/2018:14:05:12 +0000] GET /projects/xdotool/ 200 12292
117.227.171.181 [26/July/2018:14:05:42 +0000] GET /reset.css 200 1015
65.55.213.73 [26/July/2018:14:05:45 +0000] GET /projects/liboverride/ 200 12909
117.227.171.181 [26/July/2018:14:05:40 +0000] GET /style2.css 200 4877
65.55.213.73 [26/July/2018:14:05:15 +0000] GET /presentations/security 301 337
117.227.171.181 [26/July/2018:14:05:19 +0000] GET /images/jordan-80.png 200 6146
65.55.213.73 [26/July/2018:14:05:54 +0000] GET /presentations/security/ 200 38217
65.55.213.73 [26/July/2018:14:05:01 +0000] GET /presentations/hackday08 301 338
65.55.213.73 [26/July/2018:14:05:24 +0000] GET /presentations/hackday08/ 200 2817
65.55.213.73 [26/July/2018:14:05:16 +0000] GET /projects/keynav 301 330
65.55.213.73 [26/July/2018:14:05:00 +0000] GET /projects/keynav/ 200 18985
65.55.213.74 [26/July/2018:14:05:24 +0000] GET /presentations/hackday06 301 338
209.85.238.199 [26/July/2018:14:05:51 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
65.55.213.74 [26/July/2018:14:05:17 +0000] GET /presentations/hackday06/ 200 6719
65.55.213.74 [26/July/2018:14:05:59 +0000] GET /scripts 301 322
65.55.213.74 [26/July/2018:14:05:48 +0000] GET /scripts/ 200 21890
65.55.213.74 [26/July/2018:14:05:55 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
65.55.213.74 [26/July/2018:14:05:38 +0000] GET /projects/grok 301 337
117.227.171.181 [26/July/2018:14:05:03 +0000] GET /images/web/2009/banner.png 200 52315
65.55.213.74 [26/July/2018:14:05:34 +0000] GET /projects/xpathtool 301 333
65.55.213.74 [26/July/2018:14:05:46 +0000] GET /projects/xpathtool/ 200 10745
65.55.213.74 [26/July/2018:14:05:17 +0000] GET /projects/xmlpresenter 301 336
65.55.213.74 [26/July/2018:14:05:56 +0000] GET /projects/xmlpresenter/ 200 11628
65.55.213.74 [26/July/2018:14:05:28 +0000] GET /projects 301 323
65.55.213.74 [26/July/2018:14:05:48 +0000] GET /projects/ 200 10927
65.55.213.74 [26/July/2018:14:05:53 +0000] GET /projects/xboxproxy 301 333
65.55.213.74 [26/July/2018:14:05:09 +0000] GET /projects/xboxproxy/ 200 13171
65.55.213.74 [26/July/2018:14:05:05 +0000] GET /projects/solaudio 301 332
81.169.149.220 [26/July/2018:14:05:13 +0000] GET /favicon.ico 200 3638
65.55.213.74 [26/July/2018:14:05:25 +0000] GET /projects/solaudio/ 200 8301
65.55.213.79 [26/July/2018:14:05:21 +0000] GET /about/ 200 11474
65.55.213.79 [26/July/2018:14:05:05 +0000] GET /articles/arp-security/ 200 19735
65.55.213.79 [26/July/2018:14:05:55 +0000] GET /articles/efficiency/ 200 36398
65.55.213.79 [26/July/2018:14:05:04 +0000] GET /projects/pmbackup 301 332
65.55.213.79 [26/July/2018:14:05:10 +0000] GET /projects/pmbackup/ 200 15945
65.55.213.79 [26/July/2018:14:05:42 +0000] GET /projects/nis2ldap 301 332
65.55.213.73 [26/July/2018:14:05:25 +0000] GET /projects/nis2ldap/ 200 8352
65.55.213.73 [26/July/2018:14:05:58 +0000] GET /articles/week-of-unix-tools/ 200 9313
65.55.213.73 [26/July/2018:14:05:06 +0000] GET /projects/newpsm 301 330
65.55.213.73 [26/July/2018:14:05:03 +0000] GET /projects/newpsm/ 200 19964
65.55.213.73 [26/July/2018:14:05:25 +0000] GET /projects/firefox-urledit 301 339
65.55.213.73 [26/July/2018:14:05:31 +0000] GET /projects/firefox-urledit/ 200 9258
65.55.213.73 [26/July/2018:14:05:26 +0000] GET /articles 301 323
65.55.213.73 [26/July/2018:14:05:34 +0000] GET /articles/ 200 9981
65.55.213.73 [26/July/2018:14:05:33 +0000] GET /articles/ssh-security/ 200 16543
65.55.213.73 [26/July/2018:14:05:11 +0000] GET /projects/firefox-tabsearch 301 341
65.55.213.73 [26/July/2018:14:05:50 +0000] GET /projects/firefox-tabsearch/ 200 9661
65.55.213.73 [26/July/2018:14:05:44 +0000] GET /projects/pam_captcha 301 335
65.55.213.73 [26/July/2018:14:05:28 +0000] GET /projects/pam_captcha/ 200 10514
65.55.213.73 [26/July/2018:14:05:39 +0000] GET /articles/ppp-over-ssh/ 200 18586
65.55.213.73 [26/July/2018:14:05:38 +0000] GET /projects/xdotool 301 331
65.55.213.73 [26/July/2018:14:05:05 +0000] GET /projects/xdotool/ 200 12292
65.55.213.73 [26/July/2018:14:05:48 +0000] GET /presentations/vim 301 332
207.241.237.102 [26/July/2018:14:05:33 +0000] GET /icons/text.gif  200 229
65.55.213.73 [26/July/2018:14:05:30 +0000] GET /presentations/vim/ 200 20572
65.55.213.73 [26/July/2018:14:05:35 +0000] GET /projects/fex 301 327
65.55.213.73 [26/July/2018:14:05:00 +0000] GET /projects/fex/ 200 14352
65.55.213.73 [26/July/2018:14:05:35 +0000] GET /presentations/unix-basics 301 340
65.55.213.73 [26/July/2018:14:05:16 +0000] GET /presentations/unix-basics/ 200 38555
65.55.213.73 [26/July/2018:14:05:34 +0000] GET /presentations/semantic-blogging 301 346
65.55.213.73 [26/July/2018:14:05:09 +0000] GET /presentations/semantic-blogging/ 200 6649
117.227.171.181 [26/July/2018:14:05:05 +0000] GET /favicon.ico 200 3638
46.105.14.53 [26/July/2018:14:05:50 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
207.241.237.226 [26/July/2018:14:05:57 +0000] GET /icons/back.gif  200 216
84.85.130.133 [26/July/2018:14:05:27 +0000] GET /projects/xdotool/ 200 12292
84.85.130.133 [26/July/2018:14:05:55 +0000] GET /reset.css 200 1015
84.85.130.133 [26/July/2018:14:05:21 +0000] GET /style2.css 200 4877
84.85.130.133 [26/July/2018:14:05:33 +0000] GET /images/jordan-80.png 200 6146
84.85.130.133 [26/July/2018:14:05:18 +0000] GET /images/web/2009/banner.png 200 52315
84.85.130.133 [26/July/2018:14:05:35 +0000] GET /favicon.ico 200 3638
217.212.224.181 [26/July/2018:14:05:43 +0000] GET /blog/projects/xmlpresenter/main.html  200 11628
54.226.176.99 [26/July/2018:14:05:21 +0000] GET /presentations/logstash-scale11x/ 200 54239
194.29.137.5 [26/July/2018:14:05:55 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
194.29.137.5 [26/July/2018:14:05:35 +0000] GET /favicon.ico 200 3638
194.29.137.5 [26/July/2018:14:05:33 +0000] GET /favicon.ico 200 3638
194.29.137.5 [26/July/2018:14:05:17 +0000] GET /files/xdotool/docs/html/search/search.css 200 3843
194.29.137.5 [26/July/2018:14:05:35 +0000] GET /files/xdotool/docs/html/tabs.css 200 1844
